"State","Day","Hospitalizations","ICU","Ventilators"
"Indiana",2020-04-10,2736,476,381
"Indiana",2020-04-11,2881,494,395
"Indiana",2020-04-12,3012,508,407
"Indiana",2020-04-13,3131,520,416
"Indiana",2020-04-14,3234,528,423
"Indiana",2020-04-15,3321,534,427
"Indiana",2020-04-16,3389,537,429
"Indiana",2020-04-17,3440,536,429
"Indiana",2020-04-18,3472,533,426
"Indiana",2020-04-19,3485,526,421
"Indiana",2020-04-20,3480,518,414
"Indiana",2020-04-21,3457,506,405
"Indiana",2020-04-22,3420,493,395
"Indiana",2020-04-23,3364,478,382
"Indiana",2020-04-24,3295,461,369
"Indiana",2020-04-25,3212,443,354
"Indiana",2020-04-26,3118,424,339
"Indiana",2020-04-27,3014,404,323
"Indiana",2020-04-28,2901,383,307
"Indiana",2020-04-29,2781,362,290
"Indiana",2020-04-30,2656,341,273
"Indiana",2020-05-01,2527,320,256
"Indiana",2020-05-02,2396,300,240
"Indiana",2020-05-03,2263,280,224
"Indiana",2020-05-04,2130,260,208
"Indiana",2020-05-05,1998,241,193
"Indiana",2020-05-06,1867,222,178
"Indiana",2020-05-07,1737,204,163
"Indiana",2020-05-08,1612,187,149
"Indiana",2020-05-09,1492,171,136
"Indiana",2020-05-10,1376,155,124
"Indiana",2020-05-11,1265,141,113
"Indiana",2020-05-12,1160,127,102
"Indiana",2020-05-13,1059,115,92
"Indiana",2020-05-14,964,103,82
"Indiana",2020-05-15,876,93,74
"Indiana",2020-05-16,793,83,66
"Indiana",2020-05-17,715,74,59
"Indiana",2020-05-18,642,65,52
"Indiana",2020-05-19,575,58,46
"Indiana",2020-05-20,514,51,41
"Indiana",2020-05-21,458,45,36
"Indiana",2020-05-22,408,39,31
"Indiana",2020-05-23,361,34,27
"Indiana",2020-05-24,319,30,24
"Indiana",2020-05-25,281,26,21
"Indiana",2020-05-26,246,22,18
"Indiana",2020-05-27,215,19,15
"Indiana",2020-05-28,187,17,13
"Indiana",2020-05-29,162,14,11
"Indiana",2020-05-30,141,12,10
"Indiana",2020-05-31,121,10,8
"Indiana",2020-06-01,104,9,7
"Indiana",2020-06-02,90,7,6
"Indiana",2020-06-03,77,6,5
"Indiana",2020-06-04,65,5,4
"Indiana",2020-06-05,55,4,3
"Indiana",2020-06-06,47,3,3
"Indiana",2020-06-07,39,3,2
"Indiana",2020-06-08,33,2,2
"Indiana",2020-06-09,28,2,2
"Indiana",2020-06-10,23,2,1
"Indiana",2020-06-11,19,1,1
"Indiana",2020-06-12,16,1,1
"Indiana",2020-06-13,13,1,1
"Indiana",2020-06-14,11,1,1
"Indiana",2020-06-15,9,1,0
"Indiana",2020-06-16,7,0,0
"Indiana",2020-06-17,6,0,0
"Indiana",2020-06-18,5,0,0
"Indiana",2020-06-19,4,0,0
"Indiana",2020-06-20,3,0,0
"Indiana",2020-06-21,2,0,0
"Indiana",2020-06-22,2,0,0
"Indiana",2020-06-23,2,0,0
"Indiana",2020-06-24,1,0,0
"Indiana",2020-06-25,1,0,0
"Indiana",2020-06-26,1,0,0
"Indiana",2020-06-27,1,0,0
"Indiana",2020-06-28,1,0,0
"Indiana",2020-06-29,0,0,0
"Indiana",2020-06-30,0,0,0
"Indiana",2020-07-01,0,0,0
"Indiana",2020-07-02,0,0,0
"Indiana",2020-07-03,0,0,0
"Indiana",2020-07-04,0,0,0
"Indiana",2020-07-05,0,0,0
"Indiana",2020-07-06,0,0,0
"Indiana",2020-07-07,0,0,0
"Indiana",2020-07-08,0,0,0
"Indiana",2020-07-09,0,0,0
"Indiana",2020-07-10,0,0,0
"Indiana",2020-07-11,0,0,0
"Indiana",2020-07-12,0,0,0
"Indiana",2020-07-13,0,0,0
"Indiana",2020-07-14,0,0,0
"Indiana",2020-07-15,0,0,0
"Indiana",2020-07-16,0,0,0
"Indiana",2020-07-17,0,0,0
"Indiana",2020-07-18,0,0,0
"Indiana",2020-07-19,0,0,0
"Indiana",2020-07-20,0,0,0
"Indiana",2020-07-21,0,0,0
"Indiana",2020-07-22,0,0,0
"Indiana",2020-07-23,0,0,0
"Indiana",2020-07-24,0,0,0
"Indiana",2020-07-25,0,0,0
"Indiana",2020-07-26,0,0,0
"Indiana",2020-07-27,0,0,0
"Indiana",2020-07-28,0,0,0
"Indiana",2020-07-29,0,0,0
"Indiana",2020-07-30,0,0,0
"Indiana",2020-07-31,0,0,0
"Indiana",2020-08-01,0,0,0
"Indiana",2020-08-02,0,0,0
"Indiana",2020-08-03,0,0,0
"Indiana",2020-08-04,0,0,0
"Illinois",2020-04-01,3623,728,582
"Illinois",2020-04-02,4119,815,652
"Illinois",2020-04-03,4627,903,722
"Illinois",2020-04-04,5153,992,793
"Illinois",2020-04-05,5708,1080,864
"Illinois",2020-04-06,6227,1166,933
"Illinois",2020-04-07,6818,1249,999
"Illinois",2020-04-08,7341,1328,1063
"Illinois",2020-04-09,7869,1402,1122
"Illinois",2020-04-10,8372,1470,1176
"Illinois",2020-04-11,8843,1528,1223
"Illinois",2020-04-12,9280,1579,1264
"Illinois",2020-04-13,9672,1620,1297
"Illinois",2020-04-14,10018,1652,1322
"Illinois",2020-04-15,10314,1674,1340
"Illinois",2020-04-16,10556,1685,1348
"Illinois",2020-04-17,10744,1687,1350
"Illinois",2020-04-18,10871,1680,1344
"Illinois",2020-04-19,10939,1664,1331
"Illinois",2020-04-20,10944,1638,1311
"Illinois",2020-04-21,10890,1604,1283
"Illinois",2020-04-22,10781,1562,1250
"Illinois",2020-04-23,10612,1513,1210
"Illinois",2020-04-24,10393,1458,1166
"Illinois",2020-04-25,10127,1397,1118
"Illinois",2020-04-26,9815,1331,1064
"Illinois",2020-04-27,9462,1260,1008
"Illinois",2020-04-28,9074,1186,949
"Illinois",2020-04-29,8658,1111,889
"Illinois",2020-04-30,8216,1034,827
"Illinois",2020-05-01,7755,957,765
"Illinois",2020-05-02,7282,880,704
"Illinois",2020-05-03,6800,804,643
"Illinois",2020-05-04,6314,730,584
"Illinois",2020-05-05,5833,659,528
"Illinois",2020-05-06,5362,593,474
"Illinois",2020-05-07,4898,529,423
"Illinois",2020-05-08,4449,469,375
"Illinois",2020-05-09,4019,413,330
"Illinois",2020-05-10,3611,361,289
"Illinois",2020-05-11,3228,315,252
"Illinois",2020-05-12,2868,273,218
"Illinois",2020-05-13,2535,235,188
"Illinois",2020-05-14,2227,201,160
"Illinois",2020-05-15,1946,170,136
"Illinois",2020-05-16,1694,144,116
"Illinois",2020-05-17,1463,122,98
"Illinois",2020-05-18,1259,102,82
"Illinois",2020-05-19,1078,85,68
"Illinois",2020-05-20,916,70,56
"Illinois",2020-05-21,774,57,46
"Illinois",2020-05-22,651,47,38
"Illinois",2020-05-23,545,38,31
"Illinois",2020-05-24,454,31,25
"Illinois",2020-05-25,376,25,20
"Illinois",2020-05-26,309,20,16
"Illinois",2020-05-27,253,16,13
"Illinois",2020-05-28,206,12,10
"Illinois",2020-05-29,167,10,8
"Illinois",2020-05-30,134,8,6
"Illinois",2020-05-31,107,6,5
"Illinois",2020-06-01,86,4,4
"Illinois",2020-06-02,68,3,3
"Illinois",2020-06-03,53,3,2
"Illinois",2020-06-04,42,2,2
"Illinois",2020-06-05,32,1,1
"Illinois",2020-06-06,25,1,1
"Illinois",2020-06-07,19,1,1
"Illinois",2020-06-08,15,1,0
"Illinois",2020-06-09,11,0,0
"Illinois",2020-06-10,8,0,0
"Illinois",2020-06-11,6,0,0
"Illinois",2020-06-12,5,0,0
"Illinois",2020-06-13,4,0,0
"Illinois",2020-06-14,3,0,0
"Illinois",2020-06-15,2,0,0
"Illinois",2020-06-16,1,0,0
"Illinois",2020-06-17,1,0,0
"Illinois",2020-06-18,1,0,0
"Illinois",2020-06-19,0,0,0
"Illinois",2020-06-20,0,0,0
"Illinois",2020-06-21,0,0,0
"Illinois",2020-06-22,0,0,0
"Illinois",2020-06-23,0,0,0
"Illinois",2020-06-24,0,0,0
"Illinois",2020-06-25,0,0,0
"Illinois",2020-06-26,0,0,0
"Illinois",2020-06-27,0,0,0
"Illinois",2020-06-28,0,0,0
"Illinois",2020-06-29,0,0,0
"Illinois",2020-06-30,0,0,0
"Illinois",2020-07-01,0,0,0
"Illinois",2020-07-02,0,0,0
"Illinois",2020-07-03,0,0,0
"Illinois",2020-07-04,0,0,0
"Illinois",2020-07-05,0,0,0
"Illinois",2020-07-06,0,0,0
"Illinois",2020-07-07,0,0,0
"Illinois",2020-07-08,0,0,0
"Illinois",2020-07-09,0,0,0
"Illinois",2020-07-10,0,0,0
"Illinois",2020-07-11,0,0,0
"Illinois",2020-07-12,0,0,0
"Illinois",2020-07-13,0,0,0
"Illinois",2020-07-14,0,0,0
"Illinois",2020-07-15,0,0,0
"Illinois",2020-07-16,0,0,0
"Illinois",2020-07-17,0,0,0
"Illinois",2020-07-18,0,0,0
"Illinois",2020-07-19,0,0,0
"Illinois",2020-07-20,0,0,0
"Illinois",2020-07-21,0,0,0
"Illinois",2020-07-22,0,0,0
"Illinois",2020-07-23,0,0,0
"Illinois",2020-07-24,0,0,0
"Illinois",2020-07-25,0,0,0
"Illinois",2020-07-26,0,0,0
"Illinois",2020-07-27,0,0,0
"Illinois",2020-07-28,0,0,0
"Illinois",2020-07-29,0,0,0
"Illinois",2020-07-30,0,0,0
"Illinois",2020-07-31,0,0,0
"Illinois",2020-08-01,0,0,0
"Illinois",2020-08-02,0,0,0
"Illinois",2020-08-03,0,0,0
"Illinois",2020-08-04,0,0,0
"Idaho",2020-04-01,259,50,40
"Idaho",2020-04-02,296,56,45
"Idaho",2020-04-03,323,63,50
"Idaho",2020-04-04,366,70,56
"Idaho",2020-04-05,408,77,62
"Idaho",2020-04-06,453,85,68
"Idaho",2020-04-07,500,93,74
"Idaho",2020-04-08,546,101,81
"Idaho",2020-04-09,595,109,87
"Idaho",2020-04-10,645,117,94
"Idaho",2020-04-11,697,125,100
"Idaho",2020-04-12,748,133,106
"Idaho",2020-04-13,798,140,112
"Idaho",2020-04-14,847,147,118
"Idaho",2020-04-15,895,154,123
"Idaho",2020-04-16,941,160,128
"Idaho",2020-04-17,983,165,132
"Idaho",2020-04-18,1023,170,136
"Idaho",2020-04-19,1059,173,139
"Idaho",2020-04-20,1090,177,141
"Idaho",2020-04-21,1116,178,143
"Idaho",2020-04-22,1138,180,144
"Idaho",2020-04-23,1156,180,144
"Idaho",2020-04-24,1167,179,143
"Idaho",2020-04-25,1172,178,142
"Idaho",2020-04-26,1173,176,140
"Idaho",2020-04-27,1168,172,138
"Idaho",2020-04-28,1156,168,134
"Idaho",2020-04-29,1141,164,131
"Idaho",2020-04-30,1121,159,127
"Idaho",2020-05-01,1096,153,122
"Idaho",2020-05-02,1068,147,118
"Idaho",2020-05-03,1035,140,112
"Idaho",2020-05-04,996,133,106
"Idaho",2020-05-05,955,125,100
"Idaho",2020-05-06,912,118,94
"Idaho",2020-05-07,867,110,88
"Idaho",2020-05-08,820,102,82
"Idaho",2020-05-09,772,94,75
"Idaho",2020-05-10,724,87,69
"Idaho",2020-05-11,676,79,63
"Idaho",2020-05-12,629,73,58
"Idaho",2020-05-13,582,66,53
"Idaho",2020-05-14,537,60,48
"Idaho",2020-05-15,492,54,43
"Idaho",2020-05-16,448,48,39
"Idaho",2020-05-17,407,43,35
"Idaho",2020-05-18,368,38,31
"Idaho",2020-05-19,332,34,27
"Idaho",2020-05-20,299,30,24
"Idaho",2020-05-21,267,26,21
"Idaho",2020-05-22,238,23,18
"Idaho",2020-05-23,211,20,16
"Idaho",2020-05-24,186,17,14
"Idaho",2020-05-25,163,15,12
"Idaho",2020-05-26,143,13,10
"Idaho",2020-05-27,124,11,9
"Idaho",2020-05-28,107,9,7
"Idaho",2020-05-29,92,8,6
"Idaho",2020-05-30,79,6,5
"Idaho",2020-05-31,67,5,4
"Idaho",2020-06-01,56,4,3
"Idaho",2020-06-02,47,3,3
"Idaho",2020-06-03,39,2,2
"Idaho",2020-06-04,31,2,1
"Idaho",2020-06-05,25,1,1
"Idaho",2020-06-06,20,1,1
"Idaho",2020-06-07,16,1,0
"Idaho",2020-06-08,12,0,0
"Idaho",2020-06-09,9,0,0
"Idaho",2020-06-10,7,0,0
"Idaho",2020-06-11,5,0,0
"Idaho",2020-06-12,4,0,0
"Idaho",2020-06-13,2,0,0
"Idaho",2020-06-14,2,0,0
"Idaho",2020-06-15,1,0,0
"Idaho",2020-06-16,1,0,0
"Idaho",2020-06-17,0,0,0
"Idaho",2020-06-18,0,0,0
"Idaho",2020-06-19,0,0,0
"Idaho",2020-06-20,0,0,0
"Idaho",2020-06-21,0,0,0
"Idaho",2020-06-22,0,0,0
"Idaho",2020-06-23,0,0,0
"Idaho",2020-06-24,0,0,0
"Idaho",2020-06-25,0,0,0
"Idaho",2020-06-26,0,0,0
"Idaho",2020-06-27,0,0,0
"Idaho",2020-06-28,0,0,0
"Idaho",2020-06-29,0,0,0
"Idaho",2020-06-30,0,0,0
"Idaho",2020-07-01,0,0,0
"Idaho",2020-07-02,0,0,0
"Idaho",2020-07-03,0,0,0
"Idaho",2020-07-04,0,0,0
"Idaho",2020-07-05,0,0,0
"Idaho",2020-07-06,0,0,0
"Idaho",2020-07-07,0,0,0
"Idaho",2020-07-08,0,0,0
"Idaho",2020-07-09,0,0,0
"Idaho",2020-07-10,0,0,0
"Idaho",2020-07-11,0,0,0
"Idaho",2020-07-12,0,0,0
"Idaho",2020-07-13,0,0,0
"Idaho",2020-07-14,0,0,0
"Idaho",2020-07-15,0,0,0
"Idaho",2020-07-16,0,0,0
"Idaho",2020-07-17,0,0,0
"Idaho",2020-07-18,0,0,0
"Idaho",2020-07-19,0,0,0
"Idaho",2020-07-20,0,0,0
"Idaho",2020-07-21,0,0,0
"Idaho",2020-07-22,0,0,0
"Idaho",2020-07-23,0,0,0
"Idaho",2020-07-24,0,0,0
"Idaho",2020-07-25,0,0,0
"Idaho",2020-07-26,0,0,0
"Idaho",2020-07-27,0,0,0
"Idaho",2020-07-28,0,0,0
"Idaho",2020-07-29,0,0,0
"Idaho",2020-07-30,0,0,0
"Idaho",2020-07-31,0,0,0
"Idaho",2020-08-01,0,0,0
"Idaho",2020-08-02,0,0,0
"Idaho",2020-08-03,0,0,0
"Idaho",2020-08-04,0,0,0
"Hawaii",2020-04-01,8,2,2
"Hawaii",2020-04-02,13,3,3
"Hawaii",2020-04-03,20,5,4
"Hawaii",2020-04-04,29,7,5
"Hawaii",2020-04-05,40,9,7
"Hawaii",2020-04-06,53,12,10
"Hawaii",2020-04-07,70,16,13
"Hawaii",2020-04-08,89,20,16
"Hawaii",2020-04-09,112,25,20
"Hawaii",2020-04-10,139,31,25
"Hawaii",2020-04-11,170,37,30
"Hawaii",2020-04-12,206,44,35
"Hawaii",2020-04-13,245,52,41
"Hawaii",2020-04-14,289,60,48
"Hawaii",2020-04-15,337,69,55
"Hawaii",2020-04-16,389,79,63
"Hawaii",2020-04-17,444,89,71
"Hawaii",2020-04-18,503,99,79
"Hawaii",2020-04-19,563,109,87
"Hawaii",2020-04-20,625,120,96
"Hawaii",2020-04-21,687,129,104
"Hawaii",2020-04-22,748,139,111
"Hawaii",2020-04-23,809,147,118
"Hawaii",2020-04-24,867,155,124
"Hawaii",2020-04-25,921,162,130
"Hawaii",2020-04-26,970,168,134
"Hawaii",2020-04-27,1015,172,138
"Hawaii",2020-04-28,1053,175,140
"Hawaii",2020-04-29,1084,177,141
"Hawaii",2020-04-30,1108,177,142
"Hawaii",2020-05-01,1124,176,141
"Hawaii",2020-05-02,1133,174,139
"Hawaii",2020-05-03,1134,170,136
"Hawaii",2020-05-04,1128,166,133
"Hawaii",2020-05-05,1116,161,129
"Hawaii",2020-05-06,1097,155,124
"Hawaii",2020-05-07,1072,149,119
"Hawaii",2020-05-08,1042,142,114
"Hawaii",2020-05-09,1008,135,108
"Hawaii",2020-05-10,970,128,102
"Hawaii",2020-05-11,930,121,97
"Hawaii",2020-05-12,887,114,91
"Hawaii",2020-05-13,843,107,85
"Hawaii",2020-05-14,799,100,80
"Hawaii",2020-05-15,754,93,74
"Hawaii",2020-05-16,709,86,69
"Hawaii",2020-05-17,665,80,64
"Hawaii",2020-05-18,623,75,60
"Hawaii",2020-05-19,581,69,55
"Hawaii",2020-05-20,542,64,51
"Hawaii",2020-05-21,504,59,47
"Hawaii",2020-05-22,467,55,44
"Hawaii",2020-05-23,433,50,40
"Hawaii",2020-05-24,402,46,37
"Hawaii",2020-05-25,371,43,34
"Hawaii",2020-05-26,342,39,31
"Hawaii",2020-05-27,316,36,29
"Hawaii",2020-05-28,290,33,26
"Hawaii",2020-05-29,266,30,24
"Hawaii",2020-05-30,244,27,22
"Hawaii",2020-05-31,223,25,20
"Hawaii",2020-06-01,204,22,18
"Hawaii",2020-06-02,187,20,16
"Hawaii",2020-06-03,171,18,15
"Hawaii",2020-06-04,156,17,13
"Hawaii",2020-06-05,142,15,12
"Hawaii",2020-06-06,130,14,11
"Hawaii",2020-06-07,118,13,10
"Hawaii",2020-06-08,108,12,10
"Hawaii",2020-06-09,99,11,9
"Hawaii",2020-06-10,91,10,8
"Hawaii",2020-06-11,84,10,8
"Hawaii",2020-06-12,77,9,7
"Hawaii",2020-06-13,71,8,7
"Hawaii",2020-06-14,66,8,6
"Hawaii",2020-06-15,61,7,6
"Hawaii",2020-06-16,57,7,5
"Hawaii",2020-06-17,53,6,5
"Hawaii",2020-06-18,49,6,5
"Hawaii",2020-06-19,45,5,4
"Hawaii",2020-06-20,41,5,4
"Hawaii",2020-06-21,37,4,3
"Hawaii",2020-06-22,34,4,3
"Hawaii",2020-06-23,30,3,2
"Hawaii",2020-06-24,27,3,2
"Hawaii",2020-06-25,24,2,2
"Hawaii",2020-06-26,20,2,1
"Hawaii",2020-06-27,18,1,1
"Hawaii",2020-06-28,15,1,1
"Hawaii",2020-06-29,12,1,1
"Hawaii",2020-06-30,10,0,0
"Hawaii",2020-07-01,8,0,0
"Hawaii",2020-07-02,7,0,0
"Hawaii",2020-07-03,5,0,0
"Hawaii",2020-07-04,4,0,0
"Hawaii",2020-07-05,3,0,0
"Hawaii",2020-07-06,2,0,0
"Hawaii",2020-07-07,1,0,0
"Hawaii",2020-07-08,1,0,0
"Hawaii",2020-07-09,1,0,0
"Hawaii",2020-07-10,0,0,0
"Hawaii",2020-07-11,0,0,0
"Hawaii",2020-07-12,0,0,0
"Hawaii",2020-07-13,0,0,0
"Hawaii",2020-07-14,0,0,0
"Hawaii",2020-07-15,0,0,0
"Hawaii",2020-07-16,0,0,0
"Hawaii",2020-07-17,0,0,0
"Hawaii",2020-07-18,0,0,0
"Hawaii",2020-07-19,0,0,0
"Hawaii",2020-07-20,0,0,0
"Hawaii",2020-07-21,0,0,0
"Hawaii",2020-07-22,0,0,0
"Hawaii",2020-07-23,0,0,0
"Hawaii",2020-07-24,0,0,0
"Hawaii",2020-07-25,0,0,0
"Hawaii",2020-07-26,0,0,0
"Hawaii",2020-07-27,0,0,0
"Hawaii",2020-07-28,0,0,0
"Hawaii",2020-07-29,0,0,0
"Hawaii",2020-07-30,0,0,0
"Hawaii",2020-07-31,0,0,0
"Hawaii",2020-08-01,0,0,0
"Hawaii",2020-08-02,0,0,0
"Hawaii",2020-08-03,0,0,0
"Hawaii",2020-08-04,0,0,0
"Georgia",2020-04-01,2777,534,427
"Georgia",2020-04-02,3089,593,474
"Georgia",2020-04-03,3450,655,524
"Georgia",2020-04-04,3797,719,575
"Georgia",2020-04-05,4224,785,628
"Georgia",2020-04-06,4621,853,683
"Georgia",2020-04-07,5069,922,738
"Georgia",2020-04-08,5471,992,794
"Georgia",2020-04-09,5907,1061,849
"Georgia",2020-04-10,6344,1128,903
"Georgia",2020-04-11,6781,1194,955
"Georgia",2020-04-12,7212,1257,1005
"Georgia",2020-04-13,7634,1316,1053
"Georgia",2020-04-14,8038,1371,1097
"Georgia",2020-04-15,8420,1420,1136
"Georgia",2020-04-16,8775,1462,1169
"Georgia",2020-04-17,9101,1498,1199
"Georgia",2020-04-18,9393,1528,1222
"Georgia",2020-04-19,9642,1548,1238
"Georgia",2020-04-20,9851,1561,1249
"Georgia",2020-04-21,10013,1566,1253
"Georgia",2020-04-22,10128,1562,1250
"Georgia",2020-04-23,10191,1550,1240
"Georgia",2020-04-24,10202,1530,1224
"Georgia",2020-04-25,10166,1501,1201
"Georgia",2020-04-26,10074,1465,1172
"Georgia",2020-04-27,9936,1423,1138
"Georgia",2020-04-28,9751,1374,1099
"Georgia",2020-04-29,9523,1321,1057
"Georgia",2020-04-30,9255,1262,1010
"Georgia",2020-05-01,8948,1199,959
"Georgia",2020-05-02,8607,1134,908
"Georgia",2020-05-03,8241,1067,854
"Georgia",2020-05-04,7852,999,800
"Georgia",2020-05-05,7441,930,745
"Georgia",2020-05-06,7019,861,689
"Georgia",2020-05-07,6588,793,635
"Georgia",2020-05-08,6152,726,581
"Georgia",2020-05-09,5720,662,530
"Georgia",2020-05-10,5291,601,481
"Georgia",2020-05-11,4870,542,433
"Georgia",2020-05-12,4462,486,389
"Georgia",2020-05-13,4068,434,347
"Georgia",2020-05-14,3689,385,308
"Georgia",2020-05-15,3330,340,272
"Georgia",2020-05-16,2994,300,239
"Georgia",2020-05-17,2677,262,209
"Georgia",2020-05-18,2380,228,182
"Georgia",2020-05-19,2109,198,158
"Georgia",2020-05-20,1860,171,136
"Georgia",2020-05-21,1632,146,117
"Georgia",2020-05-22,1425,125,100
"Georgia",2020-05-23,1240,106,85
"Georgia",2020-05-24,1073,90,72
"Georgia",2020-05-25,923,76,61
"Georgia",2020-05-26,792,64,51
"Georgia",2020-05-27,676,53,42
"Georgia",2020-05-28,574,44,35
"Georgia",2020-05-29,485,36,29
"Georgia",2020-05-30,408,30,24
"Georgia",2020-05-31,341,24,19
"Georgia",2020-06-01,284,20,16
"Georgia",2020-06-02,236,16,13
"Georgia",2020-06-03,193,12,10
"Georgia",2020-06-04,157,9,7
"Georgia",2020-06-05,126,7,6
"Georgia",2020-06-06,101,5,4
"Georgia",2020-06-07,80,3,3
"Georgia",2020-06-08,62,2,2
"Georgia",2020-06-09,48,1,1
"Georgia",2020-06-10,36,1,1
"Georgia",2020-06-11,27,0,0
"Georgia",2020-06-12,19,0,0
"Georgia",2020-06-13,14,0,0
"Georgia",2020-06-14,10,0,0
"Georgia",2020-06-15,6,0,0
"Georgia",2020-06-16,4,0,0
"Georgia",2020-06-17,2,0,0
"Georgia",2020-06-18,1,0,0
"Georgia",2020-06-19,0,0,0
"Georgia",2020-06-20,0,0,0
"Georgia",2020-06-21,0,0,0
"Georgia",2020-06-22,0,0,0
"Georgia",2020-06-23,0,0,0
"Georgia",2020-06-24,0,0,0
"Georgia",2020-06-25,0,0,0
"Georgia",2020-06-26,0,0,0
"Georgia",2020-06-27,0,0,0
"Georgia",2020-06-28,0,0,0
"Georgia",2020-06-29,0,0,0
"Georgia",2020-06-30,0,0,0
"Georgia",2020-07-01,0,0,0
"Georgia",2020-07-02,0,0,0
"Georgia",2020-07-03,0,0,0
"Georgia",2020-07-04,0,0,0
"Georgia",2020-07-05,0,0,0
"Georgia",2020-07-06,0,0,0
"Georgia",2020-07-07,0,0,0
"Georgia",2020-07-08,0,0,0
"Georgia",2020-07-09,0,0,0
"Georgia",2020-07-10,0,0,0
"Georgia",2020-07-11,0,0,0
"Georgia",2020-07-12,0,0,0
"Georgia",2020-07-13,0,0,0
"Georgia",2020-07-14,0,0,0
"Georgia",2020-07-15,0,0,0
"Georgia",2020-07-16,0,0,0
"Georgia",2020-07-17,0,0,0
"Georgia",2020-07-18,0,0,0
"Georgia",2020-07-19,0,0,0
"Georgia",2020-07-20,0,0,0
"Georgia",2020-07-21,0,0,0
"Georgia",2020-07-22,0,0,0
"Georgia",2020-07-23,0,0,0
"Georgia",2020-07-24,0,0,0
"Georgia",2020-07-25,0,0,0
"Georgia",2020-07-26,0,0,0
"Georgia",2020-07-27,0,0,0
"Georgia",2020-07-28,0,0,0
"Georgia",2020-07-29,0,0,0
"Georgia",2020-07-30,0,0,0
"Georgia",2020-07-31,0,0,0
"Georgia",2020-08-01,0,0,0
"Georgia",2020-08-02,0,0,0
"Georgia",2020-08-03,0,0,0
"Georgia",2020-08-04,0,0,0
"Florida",2020-04-01,2296,450,360
"Florida",2020-04-02,2612,508,407
"Florida",2020-04-03,2941,572,457
"Florida",2020-04-04,3332,640,512
"Florida",2020-04-05,3701,712,570
"Florida",2020-04-06,4158,790,632
"Florida",2020-04-07,4644,872,698
"Florida",2020-04-08,5104,958,765
"Florida",2020-04-09,5626,1047,838
"Florida",2020-04-10,6174,1141,913
"Florida",2020-04-11,6742,1237,989
"Florida",2020-04-12,7330,1334,1067
"Florida",2020-04-13,7939,1434,1147
"Florida",2020-04-14,8561,1534,1227
"Florida",2020-04-15,9194,1634,1307
"Florida",2020-04-16,9831,1733,1386
"Florida",2020-04-17,10468,1830,1464
"Florida",2020-04-18,11100,1923,1538
"Florida",2020-04-19,11724,2014,1611
"Florida",2020-04-20,12338,2100,1680
"Florida",2020-04-21,12933,2182,1746
"Florida",2020-04-22,13506,2259,1807
"Florida",2020-04-23,14050,2328,1863
"Florida",2020-04-24,14558,2391,1913
"Florida",2020-04-25,15024,2446,1957
"Florida",2020-04-26,15453,2494,1995
"Florida",2020-04-27,15834,2531,2025
"Florida",2020-04-28,16162,2560,2048
"Florida",2020-04-29,16439,2579,2064
"Florida",2020-04-30,16658,2588,2070
"Florida",2020-05-01,16820,2586,2069
"Florida",2020-05-02,16920,2575,2060
"Florida",2020-05-03,16963,2555,2044
"Florida",2020-05-04,16942,2526,2021
"Florida",2020-05-05,16861,2489,1991
"Florida",2020-05-06,16717,2442,1953
"Florida",2020-05-07,16512,2386,1908
"Florida",2020-05-08,16251,2322,1857
"Florida",2020-05-09,15939,2252,1802
"Florida",2020-05-10,15577,2177,1741
"Florida",2020-05-11,15163,2094,1675
"Florida",2020-05-12,14706,2005,1604
"Florida",2020-05-13,14209,1913,1530
"Florida",2020-05-14,13677,1818,1455
"Florida",2020-05-15,13118,1722,1377
"Florida",2020-05-16,12532,1623,1299
"Florida",2020-05-17,11928,1523,1219
"Florida",2020-05-18,11308,1423,1139
"Florida",2020-05-19,10681,1325,1061
"Florida",2020-05-20,10050,1230,984
"Florida",2020-05-21,9419,1135,908
"Florida",2020-05-22,8792,1044,835
"Florida",2020-05-23,8175,955,764
"Florida",2020-05-24,7571,871,697
"Florida",2020-05-25,6984,792,633
"Florida",2020-05-26,6417,716,573
"Florida",2020-05-27,5872,644,515
"Florida",2020-05-28,5352,577,462
"Florida",2020-05-29,4859,515,412
"Florida",2020-05-30,4392,458,367
"Florida",2020-05-31,3955,406,324
"Florida",2020-06-01,3549,357,286
"Florida",2020-06-02,3171,313,250
"Florida",2020-06-03,2821,274,219
"Florida",2020-06-04,2500,238,191
"Florida",2020-06-05,2207,206,165
"Florida",2020-06-06,1940,178,142
"Florida",2020-06-07,1699,153,122
"Florida",2020-06-08,1481,131,105
"Florida",2020-06-09,1286,112,89
"Florida",2020-06-10,1113,95,76
"Florida",2020-06-11,960,80,64
"Florida",2020-06-12,823,67,54
"Florida",2020-06-13,703,56,45
"Florida",2020-06-14,600,47,38
"Florida",2020-06-15,509,39,31
"Florida",2020-06-16,429,32,26
"Florida",2020-06-17,361,27,21
"Florida",2020-06-18,303,22,18
"Florida",2020-06-19,253,18,14
"Florida",2020-06-20,211,15,12
"Florida",2020-06-21,175,12,10
"Florida",2020-06-22,144,10,8
"Florida",2020-06-23,118,8,6
"Florida",2020-06-24,96,6,5
"Florida",2020-06-25,77,4,4
"Florida",2020-06-26,61,3,3
"Florida",2020-06-27,49,2,2
"Florida",2020-06-28,38,1,1
"Florida",2020-06-29,29,1,1
"Florida",2020-06-30,22,0,0
