V1,location,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,location_name
135,Hawaii,6/19/20,44.69944121,0,145.925,5.190131218,0,17.37032164,4.151985707,0,13.83625,0.476,0,2,1.724847472,0,10.11447368,0.411407413,0,2.500657895,369.186,205.975,689.1,0,0,0,0,0,0,Hawaii
136,Hawaii,6/20/20,40.98669405,0,134.7116228,4.664892656,0,17.05013889,3.73530559,0,13.89611842,0.44,0,1,1.464188786,0,9.400526316,0.346373495,0,2.317105263,369.626,205.975,690.1,0,0,0,0,0,0,Hawaii
137,Hawaii,6/21/20,37.29409666,0,128.3,4.120830667,0,16.68460526,3.300417819,0,13.52763158,0.414,0,1,1.125289869,0,8.476315789,0.255183179,0,2,370.04,205.975,691.1,0,0,0,0,0,0,Hawaii
138,Hawaii,6/22/20,33.71938517,0,123.3241447,3.590929033,0,16.38969298,2.878893997,0,13.26315789,0.379,0,1,0.879736464,0,8.445098039,0.206330014,0,2.055555556,370.419,205.975,692.1,0,0,0,0,0,0,Hawaii
139,Hawaii,6/23/20,30.17438753,0,117.3214474,3.06380172,0,15.88903509,2.460014482,0,12.73684211,0.34,0,1,0.632432989,0,7.210526316,0.153357688,0,1.894736842,370.759,205.975,693.1,0,0,0,0,0,0,Hawaii
140,Hawaii,6/24/20,26.83776603,0,111.7846491,2.560786601,0,15.63245614,2.055780736,0,12.55072368,0.303,0,1,0.519703801,0,7.319736842,0.121951582,0,1.736842105,371.062,205.975,694.1,0,0,0,0,0,0,Hawaii
141,Hawaii,6/25/20,23.51378041,0,106.3703216,2.076466718,0,14.47592879,1.668040987,0,11.72222222,0.276,0,1,0.313441176,0,6.369504644,0.074350843,0,1.444444444,371.338,205.975,695.1,0,0,0,0,0,0,Hawaii
142,Hawaii,6/26/20,20.4255571,0,100.6507895,1.632692466,0,13.67,1.311874217,0,11.00657895,0.236,0,1,0.219639095,0,5.37244582,0.051583901,0,1.159210526,371.574,205.975,696.1,0,0,0,0,0,0,Hawaii
143,Hawaii,6/27/20,17.51142355,0,91.65875,1.251424217,0,12.21184211,1.004773615,0,9.848684211,0.201,0,1,0.134317165,0,0,0.032442724,0,0,371.775,205.975,697.1,0,0,0,0,0,0,Hawaii
144,Hawaii,6/28/20,14.83360875,0,83.37105263,0.925179463,0,10.45402778,0.743537857,0,8.480263158,0.158,0,1,0.093350189,0,0,0.022802718,0,0,371.933,205.975,698.1,0,0,0,0,0,0,Hawaii
145,Hawaii,6/29/20,12.39586271,0,74.53055556,0.684107843,0,8.737171053,0.549647523,0,7.263157895,0.122,0,1,0.068771242,0,0,0.015683007,0,0,372.055,205.975,699.1,0,0,0,0,0,0,Hawaii
146,Hawaii,6/30/20,10.19690096,0,67.33684211,0.489077399,0,6.843421053,0.39279152,0,5.736842105,0.092,0,1,0.050117647,0,0,0.012398693,0,0,372.147,205.975,700.1,0,0,0,0,0,0,Hawaii
147,Hawaii,7/1/20,8.25169152,0,58.79868421,0.342181768,0,4.897368421,0.274998108,0,4.056871345,0.073,0,1,0.034591503,0,0,0.008189542,0,0,372.22,205.975,701.075,0,0,0,0,0,0,Hawaii
148,Hawaii,7/2/20,6.550504902,0,49.79598684,0.228440024,0,2.948684211,0.184761094,0,2.444444444,0.046,0,1,0.03395098,0,0,0.008924837,0,0,372.266,205.975,702.05,0,0,0,0,0,0,Hawaii
149,Hawaii,7/3/20,5.080754248,0,42.91434211,0.156730564,0,1.557916667,0.126691176,0,1.278333333,0.035,0,1,0.021173203,0,0,0.00329085,0,0,372.301,205.975,703.025,0,0,0,0,0,0,Hawaii
150,Hawaii,7/4/20,3.875167406,0,36.00131579,0.109127623,0,0,0.08796044,0,0,0.02,0,0,0.017839869,0,0,0.00453268,0,0,372.321,205.975,703.025,0,0,0,0,0,0,Hawaii
151,Hawaii,7/5/20,2.869151204,0,29.63245614,0.079072067,0,0,0.064291194,0,0,0.013,0,0,0.010343137,0,0,0.002643791,0,0,372.334,205.975,703.025,0,0,0,0,0,0,Hawaii
152,Hawaii,7/6/20,2.094254696,0,24.06013072,0.058611111,0,0,0.047379085,0,0,0.008,0,0,0.011901961,0,0,0.00277451,0,0,372.342,205.975,703.025,0,0,0,0,0,0,Hawaii
153,Hawaii,7/7/20,1.487342208,0,18.91426471,0.043091503,0,0,0.034810458,0,0,0.007,0,0,0,0,0,0,0,0,372.349,205.975,703.025,0,0,0,0,0,0,Hawaii
154,Hawaii,7/8/20,1.055731768,0,14.21359649,0.030803922,0,0,0.024888889,0,0,0.006,0,0,0,0,0,0,0,0,372.355,205.975,703.025,0,0,0,0,0,0,Hawaii
155,Hawaii,7/9/20,0.697772171,0,7.846052632,0.022447712,0,0,0.018395425,0,0,0.005,0,0,0,0,0,0,0,0,372.36,205.975,703.025,0,0,0,0,0,0,Hawaii
156,Hawaii,7/10/20,0.479359116,0,4.055328947,0.013470588,0,0,0.011584967,0,0,0.003,0,0,0,0,0,0,0,0,372.363,205.975,703.025,0,0,0,0,0,0,Hawaii
157,Hawaii,7/11/20,0.329873409,0,0,0.010176471,0,0,0.008924837,0,0,0.002,0,0,0,0,0,0,0,0,372.365,205.975,703.025,0,0,0,0,0,0,Hawaii
158,Hawaii,7/12/20,0.235128655,0,0,0.005529412,0,0,0.004839869,0,0,0.002,0,0,0,0,0,0,0,0,372.367,205.975,703.025,0,0,0,0,0,0,Hawaii
159,Hawaii,7/13/20,0.169627451,0,0,0.00277451,0,0,0.002143791,0,0,0.002,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
160,Hawaii,7/14/20,0.11870915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
161,Hawaii,7/15/20,0.085565359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
162,Hawaii,7/16/20,0.062627451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
163,Hawaii,7/17/20,0.041297386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
164,Hawaii,7/18/20,0.025624183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
165,Hawaii,7/19/20,0.014081699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
166,Hawaii,7/20/20,0.007810458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
167,Hawaii,7/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
168,Hawaii,7/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
169,Hawaii,7/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
170,Hawaii,7/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
171,Hawaii,7/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
172,Hawaii,7/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
173,Hawaii,7/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
174,Hawaii,7/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
175,Hawaii,7/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
176,Hawaii,7/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
177,Hawaii,7/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
178,Hawaii,8/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
179,Hawaii,8/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
180,Hawaii,8/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
181,Hawaii,8/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.369,205.975,703.025,0,0,0,0,0,0,Hawaii
1,Georgia,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
2,Georgia,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
3,Georgia,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
4,Georgia,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
5,Georgia,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
6,Georgia,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
7,Georgia,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
8,Georgia,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
9,Georgia,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
10,Georgia,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
11,Georgia,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
12,Georgia,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
13,Georgia,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
14,Georgia,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
15,Georgia,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
16,Georgia,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
17,Georgia,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
18,Georgia,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
19,Georgia,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
20,Georgia,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
21,Georgia,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
22,Georgia,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
23,Georgia,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
24,Georgia,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
25,Georgia,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
26,Georgia,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
27,Georgia,3/3/20,2.798114222,0,13,0.646220013,0,3.1675,0.514843301,0,2.5025,0,0,0,2.798114222,0,13,0.646220013,0,3.1675,0,0,0,0,0,0,0,0,0,Georgia
28,Georgia,3/4/20,2.798114222,0,13,0.646220013,0,3.1675,0.514843301,0,2.5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
29,Georgia,3/5/20,8.938056183,5,17.29107143,2.101697967,0.5,4.378125,1.681924141,0.498214286,3.5,0,0,0,6.139941961,1.5,9.666666667,1.455477954,0,3,0,0,0,0,0,0,0,0,0,Georgia
30,Georgia,3/6/20,8.938056183,5,17.29107143,2.101697967,0.5,4.378125,1.681924141,0.498214286,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
31,Georgia,3/7/20,8.938056183,5,17.29107143,2.101697967,0.5,4.378125,1.681924141,0.498214286,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
32,Georgia,3/8/20,8.938056183,5,17.29107143,2.101697967,0.5,4.378125,1.681924141,0.498214286,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
33,Georgia,3/9/20,14.25866492,6.24875,31.5,3.345792043,1,7.5,2.676691948,0.5,6,0,0,0,5.320608737,0,20.66666667,1.244094075,0,4.5,0,0,0,0,0,0,0,0,0,Georgia
34,Georgia,3/10/20,32.30041896,13,59.75,7.639483324,2.5,14.60166667,6.133096071,2,12,0,0,0,18.04175404,3.25,41.13020833,4.293691281,0.5,10.5,0,0,0,0,0,0,0,0,0,Georgia
35,Georgia,3/11/20,51.90122112,28.6625,83.5025,11.72936813,5.6625,19.5,9.410169798,4.5,15.805,0,0,0,20.21175849,8.5,36.5125,4.700841137,1.5,9.005,0,0,0,0,0,0,0,0,0,Georgia
36,Georgia,3/12/20,97.56802141,75.3125,126.25625,22.51730276,16.33125,30.5075,18.0161364,12,24.50113636,1,1,1,45.66680029,34.81022727,59.0125,10.78793463,7,15,1,1,1,0,0,0,0,0,0,Georgia
37,Georgia,3/13/20,140.7674362,108.5,179.1517857,31.80125525,22.99166667,42,25.43363203,17.49375,34.5,0,0,0,45.45446437,24,70.83333333,10.77469413,5,17.5,1,1,1,0,0,0,0,0,0,Georgia
38,Georgia,3/14/20,146.9153264,114.4958333,184.015625,33.26240187,24,43.50416667,26.5990541,18.6625,35.4025,0,0,0,6.147890236,1.9875,9.666666667,1.461146617,0,3,1,1,1,0,0,0,0,0,0,Georgia
39,Georgia,3/15/20,233.1398749,198.9875,276.0208333,53.61692535,43.4875,65,42.92704093,33.99444444,53.25089286,0,0,0,86.22454844,66.5,112.5,20.35452348,14.49583333,27.5,1,1,1,0,0,0,0,0,0,Georgia
40,Georgia,3/16/20,254.9722994,212.5,299.5,58.78326002,47.5,72.50416667,47.05327126,38.1625,58.25625,0,0,0,21.83242452,4.333333333,50.5,5.166334664,0.5,12,1,1,1,0,0,0,0,0,0,Georgia
41,Georgia,3/17/20,318.23638,274,369.00625,72.79587746,59.4875,87.00416667,58.25661671,47,70.50892857,0,0,0,64.43669058,44,91.5125,15.18522745,9.495833333,22.5125,1,1,1,0,0,0,0,0,0,Georgia
42,Georgia,3/18/20,402.9202695,349,456.003125,90.22262273,75,105.0125,72.17590758,60.42619048,85,2,2,2,90.75878913,61.99375,121.75625,21.46591022,13.74791667,29.34583333,3,3,3,0,0,0,0,0,0,Georgia
43,Georgia,3/19/20,459.0013285,402.8482143,515.5075,100.3287558,85,115.5,80.23925086,68,93.25,7,7,7,62.27892789,45,83.0125,14.7708727,9,20.75625,10,10,10,0,0,0,0,0,0,Georgia
44,Georgia,3/20/20,565.6527467,507.475,622.3333333,119.3157786,103,135.5,95.44497448,81.64375,109.0083333,3,3,3,127.0439533,101.8941667,156,29.99692019,22.5,38,13,13,13,0,0,0,0,0,0,Georgia
45,Georgia,3/21/20,601.6654038,541.4958333,662.20125,120.3344821,104.9875,136.00625,96.28192993,83.325,110,1,1,1,48.80523799,31.4875,73,11.52666834,6.5,18.25625,14,14,14,0,0,0,0,0,0,Georgia
46,Georgia,3/22/20,731.054254,663.4875,803.3375,149.8572848,131,170.5,119.9495919,104.7966667,136.25625,11,11,11,131.6429329,96.3125,177.75625,31.01651293,22,43,25,25,25,0,0,0,0,0,0,Georgia
47,Georgia,3/23/20,794.7352289,725.3291667,873.76875,151.0364033,134.665,171.5,120.9026014,105.996875,138.5041667,0,0,0,92.56200571,62.4875,136.025,21.66821463,13.99642857,33.5,25,25,25,0,0,0,0,0,0,Georgia
48,Georgia,3/24/20,989.976742,920,1084.025,194.3395539,175.5,218.5041667,155.5011782,138.4145833,176.5,7,7,7,204.0025563,168.65,253,48.20879255,38.5,61.675,32,32,32,0,0,0,0,0,0,Georgia
49,Georgia,3/25/20,1139.714474,1055.744712,1265.5125,222.4090482,200.852381,256,177.9584353,159.7996429,205.00625,8,8,8,183.2197585,136.7960714,253.5375,43.2109771,31.72337662,62,40,40,40,0,0,0,0,0,0,Georgia
50,Georgia,3/26/20,1306.039195,1182.139286,1472.0375,250.2572832,220.3537698,293,200.2161075,175.4975,234.5208333,8,8,8,207.4845151,152.3449301,292.0375,49.01911018,35.23,70.5,48,48,48,0,0,0,0,0,0,Georgia
51,Georgia,3/27/20,1489.872786,1305.787143,1722.525,290.8586523,246.4278571,349.5125,232.7674044,198.2760714,280.0125,16,16,16,235.0249423,169.2766484,340.575,55.48406558,39.60535714,81.5,64,64,64,0,0,0,0,0,0,Georgia
52,Georgia,3/28/20,1677.918186,1431.644505,1997.575,322.523562,264.9175,402.5,258.1176693,212.2014286,319.5125,5,5,5,262.0048673,188.4925,381.0625,61.84184184,44.30416667,92.0125,69,69,69,0,0,0,0,0,0,Georgia
53,Georgia,3/29/20,1950.378083,1621.135714,2390.3,379.9908429,302.8510989,482.525,304.109269,243.0732143,390.525,11,11,11,291.7787205,199.4237179,431.0125,68.92674248,46.35654762,104.025,80,80,80,0,0,0,0,0,0,Georgia
54,Georgia,3/30/20,2178.525819,1743.80487,2757.725,426.0325016,325.0696429,568.05,340.8506866,260.9553571,453.1,7,7,7,324.9831901,219.7410714,481.0125,76.59757878,51.41079545,114.5,87,87,87,0,0,0,0,0,0,Georgia
55,Georgia,3/31/20,2494.313678,1945.361526,3263.575,489.5354458,363.5071429,667.05,391.5766108,289.5535714,531.0875,24,24,24,358.1374628,230.9916667,545.0125,84.75991838,55.06818182,130.025,111,111,111,0,0,0,0,0,78.05,Georgia
56,Georgia,4/1/20,2777.440921,2083.4625,3708.5375,534.0164998,375.4714286,757.0375,427.0884628,300.3571429,607.0125,19.06,16,23,393.5504118,252.3163961,609,92.7661766,59.28833333,144.0125,130.06,127,134,0,0,0,0,0,168.0375,Georgia
57,Georgia,4/2/20,3089.479504,2246.4,4258.3,592.816959,403.0625,861.025,474.2063694,321.5285714,685.2125,21.742,17,27,431.8958205,269.8596154,688.55,101.7890094,63.69230769,159.5875,151.802,144,161,0,0,0,3.816959028,0,272.025,Georgia
58,Georgia,4/3/20,3449.95773,2444.710714,4816.775,654.5366701,434.8337912,959.6375,523.7575642,346.4173077,767.075,24.745,19,32,467.722603,282.6846154,733.0875,110.5557126,66.53035714,175.5125,176.547,162,193,0,0,0,65.53667008,0,370.6375,Georgia
59,Georgia,4/4/20,3796.533163,2602.742857,5500.2375,718.6116327,467.3035714,1081.0375,575.0099748,373.9178571,867.5125,27.866,20,37.025,506.1271082,301.69,831.2,119.3456529,71.98653846,192.0125,204.413,183,230.025,0,0,0,129.6116327,0,492.0375,Georgia
60,Georgia,4/5/20,4224.008971,2823.764148,6253.25,785.0454708,494.2196429,1190.4875,628.0847008,396.4403846,960.65,31.206,22,43,543.5812073,316.4946429,907.1375,128.0224197,74.78214286,215.5,235.619,205,273.025,0,0,0,196.0454708,0,601.4875,Georgia
61,Georgia,4/6/20,4621.157046,2998.582143,6955.2125,853.2833531,522.2071429,1327.5125,682.7536371,419.2804945,1072,34.767,24,49,580.4028224,332.0542582,996.5,136.9312981,77.45178571,234,270.386,229,322.025,0,0,0,264.2833531,0,738.5125,Georgia
62,Georgia,4/7/20,5069.375532,3221.026786,7737.8,922.0516609,554.8207418,1454.7,737.9179945,445.6160714,1173.625,38.486,26,56,615.3500488,344.9865385,1014.5125,145.1056084,82.05535714,239.525,308.872,255,378.025,0,0,0,333.0516609,0,865.7,Georgia
63,Georgia,4/8/20,5470.6797,3378.966346,8475.875,991.5175157,582.7678571,1596.7125,793.6155775,467.3223214,1285.525,42.459,28,63,652.886854,361.1019231,1083.7,153.9362012,85.28434066,254.575,351.331,282.975,441.025,0,0,153.875,402.5175157,0,1007.7125,Georgia
64,Georgia,4/9/20,5906.703719,3561.091071,9401.5625,1060.75086,609.3053571,1752.2875,849.0082526,487.0615385,1388.7875,46.545,30,71,685.7193119,377.1285714,1176.45,161.7185624,88.91517857,280.525,397.876,312,512.025,0,0,1079.5625,471.7508601,20.30535714,1163.2875,Georgia
65,Georgia,4/10/20,6343.574499,3730.598512,10332.9625,1127.898492,635.5365385,1892.0625,902.5956388,509.95,1513.275,50.752,31.975,79,715.0321844,386.5571429,1226.6375,168.6156986,91.06964286,292,448.628,343.975,591.025,0,0,2010.9625,538.8984923,46.53653846,1303.0625,Georgia
66,Georgia,4/11/20,6781.150277,3933.4,11094.175,1193.856417,660.3645833,2006.0625,955.2624631,529.8979167,1610.7375,55.035,33.975,87.025,746.5306149,385.5442308,1277.0625,176.1877486,91.40824176,307.0125,503.663,378.925,679.025,0,0,2772.175,604.8564169,71.36458333,1417.0625,Georgia
67,Georgia,4/12/20,7212.175538,4116.517308,12032.1125,1256.583368,687.9057692,2159.0875,1005.460226,551.3,1724.025,59.327,35,96,770.2593972,393.7192308,1362.525,181.7931237,91.23076923,321.025,562.99,414.9,775.05,0,0,3710.1125,667.5833685,98.90576923,1570.0875,Georgia
68,Georgia,4/13/20,7634.473158,4293.79272,12761.7875,1316.021708,708.1346154,2265.8625,1053.257141,566.4846154,1811.4,63.634,37,105,793.616258,403.3,1407.8875,187.1443571,95.21964286,331.625,626.624,451.9,880.05,0,0,4439.7875,727.0217077,119.1346154,1676.8625,Georgia
69,Georgia,4/14/20,8038.229235,4443.626786,13641.0125,1370.504141,725.8230769,2390.95,1096.548756,581.5903846,1919.3125,67.871,38,113.025,809.8714671,403.6142857,1453.625,191.1026245,93.06428571,338.0375,694.495,489.9,993.025,0,0,5319.0125,781.5041406,136.8230769,1801.95,Georgia
70,Georgia,4/15/20,8420.40924,4556.415385,14533.25,1419.724053,736.2089286,2523.3125,1135.864742,588.2173077,2017.625,72.029,40,122.025,821.9077673,405.6803571,1495.575,194.0695986,96.38076923,351.15,766.524,529.9,1116.025,98.40923952,0,6211.25,830.7240531,147.2089286,1934.3125,Georgia
71,Georgia,4/16/20,8774.54028,4677.921154,15371.9125,1461.814536,752.9303571,2630.7875,1169.413047,601.375,2096.6,75.966,41.975,130.05,830.5007168,406.9115385,1514.8,195.7758196,95.2125,368.05,842.49,570.9,1248.025,452.5402805,0,7049.9125,872.8145361,163.9303571,2041.7875,Georgia
72,Georgia,4/17/20,9101.367844,4777.989286,15968.125,1498.255516,755.7535714,2718.2375,1198.683776,602.1803571,2172.375,79.703,42.975,138.025,839.6344069,404.5357143,1513.175,197.9025224,97.75178571,354.5875,922.193,612.9,1388.025,779.3678441,0,7646.125,909.2555164,166.7535714,2129.2375,Georgia
73,Georgia,4/18/20,9393.37524,4868.189286,16599.625,1527.845768,758.0565934,2754.95,1222.263761,607.0662088,2210.725,83.158,43.975,146,838.8014447,391.7803571,1481.7375,198.05718,91.71373626,356.6375,1005.351,655.9,1533.125,1071.37524,0,8277.625,938.8457675,169.0565934,2165.95,Georgia
74,Georgia,4/19/20,9642.03537,4942.733929,17085.3625,1548.065521,761.4732143,2796.1,1238.437408,606.3892857,2250.0625,86.274,44.975,152.025,831.8701549,396.0535714,1511.075,196.2499542,93.0581044,361.5,1091.625,699.9,1684.25,1320.03537,0,8763.3625,959.065521,172.4732143,2207.1,Georgia
75,Georgia,4/20/20,9851.175821,4980.514286,17492.925,1561.418635,755.8342033,2795.9125,1249.216685,601.3196429,2226.6375,89.03,45.975,158.05,826.0240637,386.3357143,1464,194.9350436,90.75892857,348.7,1180.655,743.925,1841.4,1529.175821,0,9170.925,972.4186352,166.8342033,2206.9125,Georgia
76,Georgia,4/21/20,10013.0761,4998.998214,17753.5375,1565.758377,750.1615385,2801.7875,1252.570007,598.3986264,2234.5,91.351,46,163.05,810.9330232,373.8042582,1449.125,191.2687221,87.67335165,341.5125,1272.006,788,2003.6,1691.076103,0,9431.5375,976.758377,161.1615385,2212.7875,Georgia
77,Georgia,4/22/20,10127.98335,4982.221429,17854.1375,1561.983102,746.0660714,2763.0125,1249.76225,596.1732143,2211.1875,93.222,46,168,793.3781984,365.9017857,1445.0125,187.1802747,85.28392857,344.6,1365.228,836.9,2169.7,1805.983354,0,9532.1375,972.9831017,157.0660714,2174.0125,Georgia
78,Georgia,4/23/20,10191.1233,4980.689286,17968.5625,1550.015252,733.5428571,2722.325,1240.106578,585.1839286,2184.7375,94.6,46,170.025,771.4059603,344.9215659,1373.0375,182.0362557,81.70714286,324.6125,1459.828,886.8,2344.5,1869.123296,0,9646.5625,961.0152518,144.5428571,2133.325,Georgia
79,Georgia,4/24/20,10202.44152,4956.085714,18104.075,1529.718005,715.3232143,2686.2625,1223.800829,568.9821429,2154.15,95.454,46,170.05,744.6324292,334.8568681,1323.675,175.5124378,78.40247253,316.0125,1555.282,936.7,2522.25,1880.44152,0,9782.075,940.7180045,126.3232143,2097.2625,Georgia
80,Georgia,4/25/20,10165.5277,4870.407143,18037.6,1501.238821,691.9053571,2622.1375,1200.879058,551.0625,2097.525,95.773,46,171.025,718.6024172,324.0153846,1282.6125,169.4489569,77.13351648,309.0125,1651.055,983.675,2699.075,1843.527703,0,9715.6,912.2388211,102.9053571,2033.1375,Georgia
81,Georgia,4/26/20,10074.357,4756.9875,17758.3375,1465.159794,671.4067308,2554.4,1172.077649,535.8899725,2047.025,95.582,45,170.025,686.2752481,306.8076923,1200.875,161.9394849,72.07740385,289.025,1746.637,1028.675,2865.425,1752.357003,0,9436.3375,876.1597937,82.40673077,1965.4,Georgia
82,Georgia,4/27/20,9935.822661,4609.967857,17382.25,1422.646085,643.8918956,2468.4,1138.133064,516.6428571,1989.5125,94.836,44,168.025,652.7289019,291.2903846,1166.8125,153.8415993,67.69166667,271,1841.473,1072.675,3028.85,1613.822661,0,9060.25,833.646085,54.8918956,1879.4,Georgia
