State_From,State_To,Day,Num_Units,DataSource,Fmax,Buffer,SurgeCorrection,Lasso
Federal,New Jersey,2020-04-17,153.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,Louisiana,2020-04-17,41.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,Connecticut,2020-04-17,29.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,New York,2020-04-17,2.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,Louisiana,2020-04-18,56.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,New Jersey,2020-04-18,15.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,New Jersey,2020-04-19,97.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,New Jersey,2020-04-22,17.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,New Jersey,2020-04-23,8.0,ode,0.09999999999999998,0.1,0.5,0.05
Florida,New Jersey,2020-04-09,246.0,ode,0.09999999999999998,0.1,0.5,0.06
Pennsylvania,New York,2020-04-09,152.0,ode,0.09999999999999998,0.1,0.5,0.06
Ohio,New York,2020-04-09,138.0,ode,0.09999999999999998,0.1,0.5,0.06
Georgia,New Jersey,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.06
Illinois,New York,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.06
Texas,Louisiana,2020-04-09,110.0,ode,0.09999999999999998,0.1,0.5,0.06
North Carolina,New Jersey,2020-04-09,98.0,ode,0.09999999999999998,0.1,0.5,0.06
Michigan,New York,2020-04-09,94.0,ode,0.09999999999999998,0.1,0.5,0.06
Tennessee,New York,2020-04-09,82.0,ode,0.09999999999999998,0.1,0.5,0.06
Indiana,New York,2020-04-09,77.0,ode,0.09999999999999998,0.1,0.5,0.06
Massachusetts,New York,2020-04-09,75.0,ode,0.09999999999999998,0.1,0.5,0.06
Missouri,New York,2020-04-09,74.0,ode,0.09999999999999998,0.1,0.5,0.06
Virginia,New Jersey,2020-04-09,71.0,ode,0.09999999999999998,0.1,0.5,0.06
South Carolina,New Jersey,2020-04-09,53.0,ode,0.09999999999999998,0.1,0.5,0.06
Maryland,New Jersey,2020-04-09,50.0,ode,0.09999999999999998,0.1,0.5,0.06
Kentucky,New York,2020-04-09,49.0,ode,0.09999999999999998,0.1,0.5,0.06
Alabama,New Jersey,2020-04-09,48.0,ode,0.09999999999999998,0.1,0.5,0.06
Minnesota,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.06
Wisconsin,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.06
Mississippi,New Jersey,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.06
Oklahoma,New York,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.06
Arkansas,New York,2020-04-09,33.0,ode,0.09999999999999998,0.1,0.5,0.06
Iowa,New York,2020-04-09,28.0,ode,0.09999999999999998,0.1,0.5,0.06
West Virginia,New York,2020-04-09,27.0,ode,0.09999999999999998,0.1,0.5,0.06
Connecticut,New York,2020-04-09,14.0,ode,0.09999999999999998,0.1,0.5,0.06
Kansas,New York,2020-04-09,13.0,ode,0.09999999999999998,0.1,0.5,0.06
Delaware,New Jersey,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.06
Maine,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.06
New Hampshire,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.06
Connecticut,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.06
Rhode Island,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.06
Vermont,New York,2020-04-09,5.0,ode,0.09999999999999998,0.1,0.5,0.06
Texas,Louisiana,2020-04-10,99.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,New York,2020-04-12,179.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,New Jersey,2020-04-12,46.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,New Jersey,2020-04-13,165.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,New York,2020-04-13,60.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,New York,2020-04-14,225.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,New York,2020-04-15,166.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,New Jersey,2020-04-15,46.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,Connecticut,2020-04-15,13.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,New Jersey,2020-04-16,216.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,Connecticut,2020-04-16,9.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,New Jersey,2020-04-17,79.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,Louisiana,2020-04-17,67.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,New York,2020-04-17,63.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,Connecticut,2020-04-17,9.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,New Jersey,2020-04-18,171.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,Connecticut,2020-04-18,12.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,Louisiana,2020-04-19,35.0,ode,0.09999999999999998,0.1,0.5,0.06
Federal,Connecticut,2020-04-20,7.0,ode,0.09999999999999998,0.1,0.5,0.06
Florida,New Jersey,2020-04-09,246.0,ode,0.09999999999999998,0.1,0.5,0.07
Texas,Louisiana,2020-04-09,209.0,ode,0.09999999999999998,0.1,0.5,0.07
Pennsylvania,New York,2020-04-09,152.0,ode,0.09999999999999998,0.1,0.5,0.07
Ohio,New York,2020-04-09,138.0,ode,0.09999999999999998,0.1,0.5,0.07
Georgia,New Jersey,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.07
Illinois,New York,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.07
North Carolina,New Jersey,2020-04-09,98.0,ode,0.09999999999999998,0.1,0.5,0.07
Michigan,New York,2020-04-09,94.0,ode,0.09999999999999998,0.1,0.5,0.07
Tennessee,New York,2020-04-09,82.0,ode,0.09999999999999998,0.1,0.5,0.07
Indiana,New York,2020-04-09,77.0,ode,0.09999999999999998,0.1,0.5,0.07
Massachusetts,New York,2020-04-09,75.0,ode,0.09999999999999998,0.1,0.5,0.07
Missouri,New York,2020-04-09,74.0,ode,0.09999999999999998,0.1,0.5,0.07
Virginia,New Jersey,2020-04-09,71.0,ode,0.09999999999999998,0.1,0.5,0.07
South Carolina,New Jersey,2020-04-09,53.0,ode,0.09999999999999998,0.1,0.5,0.07
Maryland,New Jersey,2020-04-09,50.0,ode,0.09999999999999998,0.1,0.5,0.07
Kentucky,New York,2020-04-09,49.0,ode,0.09999999999999998,0.1,0.5,0.07
Alabama,New Jersey,2020-04-09,48.0,ode,0.09999999999999998,0.1,0.5,0.07
Minnesota,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.07
Wisconsin,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.07
Mississippi,New Jersey,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.07
Oklahoma,New York,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.07
Arkansas,New York,2020-04-09,33.0,ode,0.09999999999999998,0.1,0.5,0.07
Iowa,New York,2020-04-09,28.0,ode,0.09999999999999998,0.1,0.5,0.07
West Virginia,New York,2020-04-09,27.0,ode,0.09999999999999998,0.1,0.5,0.07
Connecticut,New York,2020-04-09,14.0,ode,0.09999999999999998,0.1,0.5,0.07
Kansas,New York,2020-04-09,13.0,ode,0.09999999999999998,0.1,0.5,0.07
Delaware,New Jersey,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.07
Maine,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.07
New Hampshire,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.07
Connecticut,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.07
Rhode Island,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.07
Vermont,New York,2020-04-09,5.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,New York,2020-04-12,179.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,New Jersey,2020-04-12,46.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,New Jersey,2020-04-13,146.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,New York,2020-04-13,79.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,New York,2020-04-14,225.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,New Jersey,2020-04-15,218.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,New York,2020-04-15,7.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,New York,2020-04-16,203.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,Connecticut,2020-04-16,22.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,New Jersey,2020-04-17,168.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,Louisiana,2020-04-17,48.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,Connecticut,2020-04-17,9.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,Louisiana,2020-04-18,33.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,New Jersey,2020-04-18,23.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,Connecticut,2020-04-18,7.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,New Jersey,2020-04-19,73.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,Connecticut,2020-04-19,12.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,Louisiana,2020-04-20,21.0,ode,0.09999999999999998,0.1,0.5,0.07
Federal,New Jersey,2020-04-21,49.0,ode,0.09999999999999998,0.1,0.5,0.07
Florida,New Jersey,2020-04-09,246.0,ode,0.09999999999999998,0.1,0.5,0.08
Texas,Louisiana,2020-04-09,179.0,ode,0.09999999999999998,0.1,0.5,0.08
Pennsylvania,New York,2020-04-09,152.0,ode,0.09999999999999998,0.1,0.5,0.08
Ohio,New York,2020-04-09,138.0,ode,0.09999999999999998,0.1,0.5,0.08
Georgia,New Jersey,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.08
Illinois,New York,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.08
North Carolina,New Jersey,2020-04-09,98.0,ode,0.09999999999999998,0.1,0.5,0.08
Michigan,New York,2020-04-09,94.0,ode,0.09999999999999998,0.1,0.5,0.08
Tennessee,New York,2020-04-09,82.0,ode,0.09999999999999998,0.1,0.5,0.08
Indiana,New York,2020-04-09,77.0,ode,0.09999999999999998,0.1,0.5,0.08
Massachusetts,New York,2020-04-09,75.0,ode,0.09999999999999998,0.1,0.5,0.08
Missouri,New York,2020-04-09,74.0,ode,0.09999999999999998,0.1,0.5,0.08
Virginia,New Jersey,2020-04-09,71.0,ode,0.09999999999999998,0.1,0.5,0.08
South Carolina,New Jersey,2020-04-09,53.0,ode,0.09999999999999998,0.1,0.5,0.08
Maryland,New Jersey,2020-04-09,50.0,ode,0.09999999999999998,0.1,0.5,0.08
Kentucky,New York,2020-04-09,49.0,ode,0.09999999999999998,0.1,0.5,0.08
Alabama,New Jersey,2020-04-09,48.0,ode,0.09999999999999998,0.1,0.5,0.08
Minnesota,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.08
Wisconsin,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.08
Mississippi,New Jersey,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.08
Oklahoma,New York,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.08
Arkansas,New York,2020-04-09,33.0,ode,0.09999999999999998,0.1,0.5,0.08
Iowa,New York,2020-04-09,28.0,ode,0.09999999999999998,0.1,0.5,0.08
West Virginia,New York,2020-04-09,27.0,ode,0.09999999999999998,0.1,0.5,0.08
Connecticut,New York,2020-04-09,25.0,ode,0.09999999999999998,0.1,0.5,0.08
Delaware,New Jersey,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.08
Maine,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.08
New Hampshire,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.08
Connecticut,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.08
Rhode Island,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.08
Vermont,New York,2020-04-09,5.0,ode,0.09999999999999998,0.1,0.5,0.08
Kansas,New York,2020-04-09,2.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,New York,2020-04-12,179.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,New Jersey,2020-04-12,46.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,New Jersey,2020-04-13,165.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,New York,2020-04-13,60.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,New York,2020-04-14,214.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,Connecticut,2020-04-14,11.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,New Jersey,2020-04-15,222.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,Connecticut,2020-04-15,3.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,New York,2020-04-16,143.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,New Jersey,2020-04-16,63.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,Connecticut,2020-04-16,19.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,Louisiana,2020-04-17,78.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,New Jersey,2020-04-17,70.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,New York,2020-04-17,68.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,Connecticut,2020-04-17,9.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,Louisiana,2020-04-18,44.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,New Jersey,2020-04-18,35.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,Connecticut,2020-04-18,19.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,New Jersey,2020-04-19,114.0,ode,0.09999999999999998,0.1,0.5,0.08
Federal,Louisiana,2020-04-21,8.0,ode,0.09999999999999998,0.1,0.5,0.08
Florida,New Jersey,2020-04-09,246.0,ode,0.09999999999999998,0.1,0.5,0.09
Texas,Louisiana,2020-04-09,179.0,ode,0.09999999999999998,0.1,0.5,0.09
Pennsylvania,New York,2020-04-09,152.0,ode,0.09999999999999998,0.1,0.5,0.09
Ohio,New York,2020-04-09,138.0,ode,0.09999999999999998,0.1,0.5,0.09
Georgia,New Jersey,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.09
Illinois,New York,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.09
North Carolina,New Jersey,2020-04-09,98.0,ode,0.09999999999999998,0.1,0.5,0.09
Michigan,New York,2020-04-09,94.0,ode,0.09999999999999998,0.1,0.5,0.09
Tennessee,New York,2020-04-09,82.0,ode,0.09999999999999998,0.1,0.5,0.09
Indiana,New York,2020-04-09,77.0,ode,0.09999999999999998,0.1,0.5,0.09
Massachusetts,New York,2020-04-09,75.0,ode,0.09999999999999998,0.1,0.5,0.09
Missouri,New York,2020-04-09,74.0,ode,0.09999999999999998,0.1,0.5,0.09
Virginia,New Jersey,2020-04-09,71.0,ode,0.09999999999999998,0.1,0.5,0.09
South Carolina,New Jersey,2020-04-09,53.0,ode,0.09999999999999998,0.1,0.5,0.09
Maryland,New Jersey,2020-04-09,50.0,ode,0.09999999999999998,0.1,0.5,0.09
Kentucky,New York,2020-04-09,49.0,ode,0.09999999999999998,0.1,0.5,0.09
Alabama,New Jersey,2020-04-09,48.0,ode,0.09999999999999998,0.1,0.5,0.09
Minnesota,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.09
Wisconsin,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.09
Mississippi,New Jersey,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.09
Arkansas,New York,2020-04-09,33.0,ode,0.09999999999999998,0.1,0.5,0.09
Iowa,New York,2020-04-09,28.0,ode,0.09999999999999998,0.1,0.5,0.09
West Virginia,New York,2020-04-09,27.0,ode,0.09999999999999998,0.1,0.5,0.09
Connecticut,New York,2020-04-09,25.0,ode,0.09999999999999998,0.1,0.5,0.09
Delaware,New Jersey,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.09
Maine,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.09
New Hampshire,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.09
Connecticut,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.09
Rhode Island,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.09
Vermont,New York,2020-04-09,5.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,New York,2020-04-12,179.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,New Jersey,2020-04-12,46.0,ode,0.09999999999999998,0.1,0.5,0.09
Texas,Louisiana,2020-04-12,27.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,New York,2020-04-13,147.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,New Jersey,2020-04-13,78.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,New Jersey,2020-04-14,225.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,New York,2020-04-15,225.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,New Jersey,2020-04-16,147.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,Connecticut,2020-04-16,33.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,Louisiana,2020-04-16,28.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,New York,2020-04-16,17.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,New York,2020-04-17,137.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,New Jersey,2020-04-17,56.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,Louisiana,2020-04-17,23.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,Connecticut,2020-04-17,9.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,New Jersey,2020-04-18,162.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,Louisiana,2020-04-18,44.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,Connecticut,2020-04-18,19.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,New Jersey,2020-04-19,1.0,ode,0.09999999999999998,0.1,0.5,0.09
Federal,Louisiana,2020-04-21,8.0,ode,0.09999999999999998,0.1,0.5,0.09
Florida,New Jersey,2020-04-09,246.0,ode,0.09999999999999998,0.1,0.5,0.1
Texas,Louisiana,2020-04-09,165.0,ode,0.09999999999999998,0.1,0.5,0.1
Pennsylvania,New York,2020-04-09,152.0,ode,0.09999999999999998,0.1,0.5,0.1
Ohio,New York,2020-04-09,138.0,ode,0.09999999999999998,0.1,0.5,0.1
Georgia,New Jersey,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.1
Illinois,New York,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.1
North Carolina,New Jersey,2020-04-09,98.0,ode,0.09999999999999998,0.1,0.5,0.1
Michigan,New York,2020-04-09,94.0,ode,0.09999999999999998,0.1,0.5,0.1
Tennessee,New York,2020-04-09,82.0,ode,0.09999999999999998,0.1,0.5,0.1
Indiana,New York,2020-04-09,77.0,ode,0.09999999999999998,0.1,0.5,0.1
Massachusetts,New York,2020-04-09,75.0,ode,0.09999999999999998,0.1,0.5,0.1
Missouri,New York,2020-04-09,74.0,ode,0.09999999999999998,0.1,0.5,0.1
Virginia,New Jersey,2020-04-09,71.0,ode,0.09999999999999998,0.1,0.5,0.1
South Carolina,New Jersey,2020-04-09,53.0,ode,0.09999999999999998,0.1,0.5,0.1
Maryland,New Jersey,2020-04-09,50.0,ode,0.09999999999999998,0.1,0.5,0.1
Kentucky,New York,2020-04-09,49.0,ode,0.09999999999999998,0.1,0.5,0.1
Alabama,New Jersey,2020-04-09,48.0,ode,0.09999999999999998,0.1,0.5,0.1
Minnesota,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.1
Wisconsin,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.1
Mississippi,New Jersey,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.1
Iowa,New York,2020-04-09,28.0,ode,0.09999999999999998,0.1,0.5,0.1
West Virginia,New York,2020-04-09,27.0,ode,0.09999999999999998,0.1,0.5,0.1
Arkansas,New York,2020-04-09,19.0,ode,0.09999999999999998,0.1,0.5,0.1
Connecticut,New York,2020-04-09,14.0,ode,0.09999999999999998,0.1,0.5,0.1
Delaware,New Jersey,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.1
Maine,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.1
New Hampshire,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.1
Connecticut,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.1
Rhode Island,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.1
Vermont,New York,2020-04-09,5.0,ode,0.09999999999999998,0.1,0.5,0.1
Arkansas,Louisiana,2020-04-11,14.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,New York,2020-04-12,225.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,New Jersey,2020-04-13,122.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,New York,2020-04-13,103.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,New Jersey,2020-04-14,157.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,New York,2020-04-14,68.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,New York,2020-04-15,212.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,Connecticut,2020-04-15,13.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,New Jersey,2020-04-16,216.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,Connecticut,2020-04-16,9.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,New York,2020-04-17,81.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,Louisiana,2020-04-17,78.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,New Jersey,2020-04-17,57.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,Connecticut,2020-04-17,9.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,New Jersey,2020-04-18,160.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,Connecticut,2020-04-18,19.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,Louisiana,2020-04-18,19.0,ode,0.09999999999999998,0.1,0.5,0.1
Federal,Louisiana,2020-04-19,33.0,ode,0.09999999999999998,0.1,0.5,0.1
